"taxon_id","group","prevalence","samples_present","samples_total","taxon_label","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV00049","Ctrl_D90",0.0666666666666667,1,15,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00049","BL15_D07",0.2,3,15,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00049","BL15_D30",0.2,3,15,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00049","BL15_D90",0.0666666666666667,1,15,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00049","BL30_D07",0.333333333333333,5,15,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00049","BL30_D30",0,0,14,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00049","BL30_D90",0,0,14,"Bacillus","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",
"ASV00052","Ctrl_D07",0.6,9,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","Ctrl_D30",0.0666666666666667,1,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","Ctrl_D90",0,0,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","BL15_D07",0.4,6,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","BL15_D30",0.0666666666666667,1,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","BL15_D90",0,0,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","BL30_D07",0.333333333333333,5,15,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","BL30_D30",0.0714285714285714,1,14,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00052","BL30_D90",0,0,14,"Brevundimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV00053","Ctrl_D07",0.466666666666667,7,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","Ctrl_D30",0,0,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","Ctrl_D90",0,0,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","BL15_D07",0.266666666666667,4,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","BL15_D30",0,0,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","BL15_D90",0,0,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","BL30_D07",0.333333333333333,5,15,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","BL30_D30",0,0,14,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00053","BL30_D90",0,0,14,"Fusicatenibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",
"ASV00057","Ctrl_D07",0.533333333333333,8,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","Ctrl_D30",0,0,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","Ctrl_D90",0,0,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","BL15_D07",0.266666666666667,4,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","BL15_D30",0,0,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","BL15_D90",0,0,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","BL30_D07",0.333333333333333,5,15,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","BL30_D30",0,0,14,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00057","BL30_D90",0,0,14,"Ruminococcus","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",
"ASV00059","Ctrl_D07",0.666666666666667,10,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","Ctrl_D30",0,0,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","Ctrl_D90",0.133333333333333,2,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","BL15_D07",0.4,6,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","BL15_D30",0.133333333333333,2,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","BL15_D90",0.2,3,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","BL30_D07",0.333333333333333,5,15,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","BL30_D30",0.0714285714285714,1,14,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00059","BL30_D90",0,0,14,"Pseudomonas","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00060","Ctrl_D07",0.666666666666667,10,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","Ctrl_D30",0.0666666666666667,1,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","Ctrl_D90",0.133333333333333,2,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","BL15_D07",0.333333333333333,5,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","BL15_D30",0.0666666666666667,1,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","BL15_D90",0.0666666666666667,1,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","BL30_D07",0.6,9,15,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","BL30_D30",0.142857142857143,2,14,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00060","BL30_D90",0.0714285714285714,1,14,"Staphylococcus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",
"ASV00061","Ctrl_D07",0,0,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","Ctrl_D30",0.2,3,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","Ctrl_D90",0.133333333333333,2,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","BL15_D07",0.0666666666666667,1,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","BL15_D30",0.2,3,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","BL15_D90",0,0,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","BL30_D07",0.0666666666666667,1,15,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","BL30_D30",0.214285714285714,3,14,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00061","BL30_D90",0.0714285714285714,1,14,"Lactiplantibacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",
"ASV00062","Ctrl_D07",0.4,6,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","Ctrl_D30",0,0,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","Ctrl_D90",0,0,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","BL15_D07",0.2,3,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","BL15_D30",0,0,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","BL15_D90",0,0,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","BL30_D07",0.333333333333333,5,15,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","BL30_D30",0,0,14,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00062","BL30_D90",0.0714285714285714,1,14,"Mammaliicoccus","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",
"ASV00064","Ctrl_D07",0.466666666666667,7,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","Ctrl_D30",0,0,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","Ctrl_D90",0,0,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","BL15_D07",0.2,3,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","BL15_D30",0,0,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","BL15_D90",0,0,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","BL30_D07",0.333333333333333,5,15,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","BL30_D30",0,0,14,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00064","BL30_D90",0,0,14,"Mediterraneibacter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",
"ASV00065","Ctrl_D07",0.4,6,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","Ctrl_D30",0.0666666666666667,1,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","Ctrl_D90",0.133333333333333,2,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","BL15_D07",0.4,6,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","BL15_D30",0.0666666666666667,1,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","BL15_D90",0.133333333333333,2,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","BL30_D07",0.466666666666667,7,15,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","BL30_D30",0,0,14,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00065","BL30_D90",0.142857142857143,2,14,"Chloroplast","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,
"ASV00068","Ctrl_D07",0.533333333333333,8,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","Ctrl_D30",0,0,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","Ctrl_D90",0,0,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","BL15_D07",0.266666666666667,4,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","BL15_D30",0,0,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","BL15_D90",0,0,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","BL30_D07",0.333333333333333,5,15,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","BL30_D30",0,0,14,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00068","BL30_D90",0,0,14,"Parabacteroides","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",
"ASV00072","Ctrl_D07",0.133333333333333,2,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","Ctrl_D30",0.333333333333333,5,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","Ctrl_D90",0.0666666666666667,1,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","BL15_D07",0.133333333333333,2,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","BL15_D30",0.133333333333333,2,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","BL15_D90",0,0,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","BL30_D07",0.133333333333333,2,15,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","BL30_D30",0.0714285714285714,1,14,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00072","BL30_D90",0.142857142857143,2,14,"Weissella","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",
"ASV00075","Ctrl_D07",0.0666666666666667,1,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","Ctrl_D30",0,0,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","Ctrl_D90",0,0,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","BL15_D07",0,0,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","BL15_D30",0.0666666666666667,1,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","BL15_D90",0.2,3,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","BL30_D07",0,0,15,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","BL30_D30",0.0714285714285714,1,14,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00075","BL30_D90",0,0,14,"Malacoplasma","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",
"ASV00080","Ctrl_D07",0.533333333333333,8,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","Ctrl_D30",0,0,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","Ctrl_D90",0,0,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","BL15_D07",0.2,3,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","BL15_D30",0,0,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","BL15_D90",0,0,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","BL30_D07",0.333333333333333,5,15,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","BL30_D30",0,0,14,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00080","BL30_D90",0,0,14,"Anaerobutyricum","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00083","Ctrl_D07",0.466666666666667,7,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","Ctrl_D30",0,0,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","Ctrl_D90",0,0,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","BL15_D07",0.266666666666667,4,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","BL15_D30",0,0,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","BL15_D90",0,0,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","BL30_D07",0.333333333333333,5,15,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","BL30_D30",0,0,14,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00083","BL30_D90",0,0,14,"Oscillibacter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",
"ASV00094","Ctrl_D07",0,0,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","Ctrl_D30",0.2,3,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","Ctrl_D90",0.0666666666666667,1,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","BL15_D07",0,0,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","BL15_D30",0.2,3,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","BL15_D90",0,0,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","BL30_D07",0,0,15,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","BL30_D30",0,0,14,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00094","BL30_D90",0.0714285714285714,1,14,"Latilactobacillus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",
"ASV00098","Ctrl_D07",0.6,9,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","Ctrl_D30",0,0,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","Ctrl_D90",0,0,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","BL15_D07",0,0,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","BL15_D30",0,0,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","BL15_D90",0,0,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","BL30_D07",0.0666666666666667,1,15,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","BL30_D30",0,0,14,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00098","BL30_D90",0,0,14,"Priestia","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00100","Ctrl_D07",0.4,6,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","Ctrl_D30",0,0,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","Ctrl_D90",0,0,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","BL15_D07",0.2,3,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","BL15_D30",0,0,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","BL15_D90",0,0,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","BL30_D07",0.333333333333333,5,15,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","BL30_D30",0,0,14,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00100","BL30_D90",0,0,14,"Enterocloster","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",
"ASV00103","Ctrl_D07",0.333333333333333,5,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","Ctrl_D30",0.2,3,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","Ctrl_D90",0,0,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","BL15_D07",0.133333333333333,2,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","BL15_D30",0.2,3,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","BL15_D90",0.133333333333333,2,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","BL30_D07",0.133333333333333,2,15,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","BL30_D30",0.214285714285714,3,14,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00103","BL30_D90",0.0714285714285714,1,14,"Unclassified Paracoccaceae genus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,
"ASV00104","Ctrl_D07",0.4,6,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
"ASV00104","Ctrl_D30",0,0,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
"ASV00104","Ctrl_D90",0.0666666666666667,1,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
"ASV00104","BL15_D07",0.2,3,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
"ASV00104","BL15_D30",0,0,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
"ASV00104","BL15_D90",0,0,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
"ASV00104","BL30_D07",0.333333333333333,5,15,"Phascolarctobacterium","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",
